"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"TOP2A"	-1.73199510478378	2.57751654657808	-12.6739024414536	1.41621555966749e-09	5.19824111200015e-08	12.3677925734985
"FABP4"	-1.73044637967108	3.11803137511908	-11.6574099659144	4.59456206343452e-09	1.32524457112406e-07	11.1878050327503
"MDK"	1.71371209800247	2.0904999951225	12.1118202175167	2.68785575369174e-09	8.73160732248545e-08	11.7374287050863
"ANXA2R"	1.7129866386214	1.20835988560267	8.57280809603284	2.89951740978845e-07	4.44210059630413e-06	7.12986508790675
"ZNF618"	1.71011186549199	4.91130523554246	21.0867189661874	8.23644984551667e-13	1.27500243608598e-10	19.7388271030939
"MYBL2"	-1.70714445379051	1.48283093862849	-9.07937001518371	1.37143622811896e-07	2.36343734104296e-06	7.86775965928886
"ADAR"	1.7044059842799	8.45281378084931	29.8177314118837	4.39754783338485e-15	1.70185101151994e-12	24.9233434222583
"RP11-81H14.2"	1.699304282761	1.83635825633245	12.176395832289	2.49401845122981e-09	8.19160820457437e-08	11.8042980955957
"CTB-58E17.9"	1.69701793511657	2.62093267822602	13.4654326544943	5.97404739493787e-10	2.51418420152917e-08	13.2235870528352
"ATP8B2"	1.69581182278531	1.76156199591525	12.2445044154371	2.30551667715456e-09	7.71481351253864e-08	11.8770118245597
"HELB"	1.6956051903032	1.5090009402568	9.49744317272234	7.55605942832837e-08	1.42041150943085e-06	8.44968690518379
"PHF11"	1.69548695071088	4.452238473648	22.859609598246	2.45259039375357e-13	4.76092512273312e-11	20.9727673446718
"ZNFX1"	1.69432079096286	7.93809424586638	20.482577169183	1.27218044713327e-12	1.79740923173543e-10	19.0872624003741
"NFKBIA"	1.69128034174029	5.98188347724526	23.3280046346155	1.80743271048698e-13	3.87661651952882e-11	21.2187587047328
"ENC1"	-1.68588574531402	2.90615650347585	-13.6187977360303	5.0793372012329e-10	2.22715174523025e-08	13.3828826799082
"NRGN"	-1.6809555576442	2.1973982022409	-10.1410131190139	3.13014622053812e-08	6.74174215592401e-07	9.31314191130281
"APOBEC3F"	1.67963077901655	2.96568637164406	13.7308774061675	4.51586958529262e-10	2.04375063779861e-08	13.491181913204
"CD14"	-1.67589210062669	4.88182310427291	-15.0508974672704	1.19937822745269e-10	7.02346421220815e-09	14.7170011313253
"WDR86"	1.67398605036691	4.75295059496305	12.7302162695193	1.32989728862563e-09	4.92200239752879e-08	12.1546250634938
"SLC25A48"	1.66869748653897	2.13491203356717	10.7127252785747	1.48126157773549e-08	3.59256384289472e-07	10.0425344356304
"SOWAHD"	-1.66662769319186	2.13676427565094	-7.06127071245046	3.26430157616578e-06	3.52188464599414e-05	4.65590831482541
"CD40"	1.66502005099188	6.36835485414559	17.0635196157393	1.9121769262476e-11	1.60601987358492e-09	16.3720627991463
"WDR11-AS1"	-1.65737088580742	1.63409645105693	-7.90182083209009	8.19412320427259e-07	1.08213487598265e-05	6.0876174161415
"ETV7"	1.65722722963835	3.71334367221017	12.2364225553215	2.3270737954547e-09	7.75778421473494e-08	11.7430924336984
"MCEMP1"	-1.65265692265264	3.13848684896248	-11.3200732432268	6.91659925613939e-09	1.8987508487431e-07	10.7729762714605
"UNC93B7"	1.65023083437496	1.9026463095076	11.8978957863821	3.4523657358399e-09	1.07258315583633e-07	11.4885742890349
"RP11-519G16.3"	1.64737199532393	3.76192288489438	13.4539274515042	6.04758737725815e-10	2.53315648211646e-08	13.118161871741
"SLC25A28"	1.64663041813174	5.07885618356495	15.1839578180048	1.05533808103727e-10	6.30440554316293e-09	14.7366359884231
"ZC3H12A"	1.64644423636026	5.75609195265805	20.0679870116315	1.72643298201621e-12	2.2972365343671e-10	18.9167680236867
"SLAMF7"	1.64164168390874	8.96456501073786	15.8779695627674	5.50019219231364e-11	3.78047959102577e-09	15.0797260232968
"SRGAP2"	1.6367161977482	6.20361240867572	17.239988029485	1.64324222442572e-11	1.4200484504479e-09	16.5441243937516
"C1RL"	1.62011506488408	2.60138225640689	8.37351744569286	3.92495160022752e-07	5.7288425650396e-06	6.67031457545283
"LINC01358"	1.61850703691477	1.03879882748168	6.87329829346987	4.50413043822347e-06	4.57662842815378e-05	4.4138933440476
"AC013470.6"	1.61685666402014	3.0235942005549	11.7690923174005	4.02108279154515e-09	1.1970454156369e-07	11.2779648187828
"TRIM34"	1.61446836370433	4.89247626315391	24.3521084329366	9.45820149584292e-14	2.24499870705328e-11	21.9214122023939
"UNC93B1"	1.6143751997996	6.5370540849142	30.3622940339514	3.33903976658813e-15	1.43689631122861e-12	25.252341058528
"TDRD7"	1.61286518935732	5.02808006450422	14.4932496417787	2.0730867430712e-10	1.11495740785962e-08	14.0429991808904
"CSF2RB"	1.61252655624065	6.21340204810303	16.9939120635425	2.03077980312702e-11	1.66598811314596e-09	16.3227913176692
"KIAA0226"	1.60221066016487	5.30092352043547	16.8646200330693	2.2722943064914e-11	1.81396337417757e-09	16.2994728849679
"NFKBIZ"	1.59853324109144	3.89686213009334	11.5659745631183	5.12841531674936e-09	1.45840334614652e-07	10.8989447728102
"ANGPTL6"	1.59661376229063	4.34772428615196	14.1465042494662	2.94068660258285e-10	1.45416952497722e-08	13.7776948081153
"SRGAP2-AS1"	1.5941988877311	2.79172912083324	12.3611768781716	2.01679711206363e-09	6.90442734403014e-08	11.9985332462373
"SRGAP2D"	1.59367649819192	2.80453948201861	14.3893954893024	2.30016314946944e-10	1.19653243125423e-08	14.1692971163878
"MMP14"	1.590121064454	7.42284012761152	27.5224274891725	1.48468265293371e-14	4.71970010491533e-12	23.7126049033478
"RP11-325P15.2"	1.58403554665631	2.93425443905332	11.3111945497326	6.99238471659126e-09	1.91505281115012e-07	10.7262716345277
"RP11-426L16.3"	1.58152276434687	3.95641693138164	16.0484545029836	4.70478943039907e-11	3.32359767618906e-09	15.7015303102232
"MSC"	1.57672936665186	5.48619363290701	24.1696328565124	1.05947106591763e-13	2.48167156782444e-11	21.7883687890511
"TRIM56"	1.57658987860388	5.05197319563014	21.1780095939524	7.72059601938047e-13	1.23212505084202e-10	19.7949786634698
"MLLT6"	1.57348333780631	4.819403278238	23.4000153363993	1.72546441396437e-13	3.74594115821874e-11	21.3201921938695
"TRIM69"	1.57083880083741	4.85413225307253	21.5581693860458	5.91408199249331e-13	9.83948482526785e-11	20.0772331250612
"SP140L"	1.57077424854874	5.30597234657547	18.1049787813325	7.97343562638185e-12	7.84216027739502e-10	17.3803638178829
"CLCF1"	1.56936235262012	3.57548031101329	13.1179669958993	8.67899311893022e-10	3.42579679607973e-08	12.7722754416318
"ATF5"	1.5664640436239	6.02700726303169	16.4267256324779	3.34421784828393e-11	2.52261720911655e-09	15.8208584435194
"RTCB"	1.56049843314904	6.43780860955949	20.8077627100905	1.00527131032422e-12	1.46687212019604e-10	19.4236892991332
"RP11-356I2.4"	1.55280881684236	1.60634917084593	9.96937508384907	3.94302982367859e-08	8.23871090623548e-07	9.0903316620146
"NOXA1"	-1.55168399936407	3.08432887939591	-10.0375968852656	3.5960268732707e-08	7.63009182335696e-07	9.10737629483763
"SRGAP2C"	1.55113234932074	4.38763555297094	15.143068855827	1.09754057108478e-10	6.49116852041573e-09	14.7867395689876
"ELOVL7"	1.55007576811491	2.44481385760032	10.8414057690141	1.25703940472679e-08	3.12976440320926e-07	10.1847185571416
"TRIM6-TRIM34"	1.5444110603884	5.0327280826459	24.0968573190514	1.10877176135737e-13	2.56342271372518e-11	21.7590795477906
"STX11"	1.54137413315097	5.56006202680011	13.911932324839	3.74110501558784e-10	1.75954673465963e-08	13.357156795623
"SRGAP2B"	1.54010418963781	4.43411937154959	15.8324815910571	5.73571759420478e-11	3.92720171584744e-09	15.4476207033802
"KRT79"	-1.53844214818663	5.05621529404216	-16.6511854156113	2.74012360955711e-11	2.14888460340685e-09	16.2041359732303
"CTD-2521M24.6"	1.53823197525177	3.76373063503998	17.6605931194928	1.15143701505665e-11	1.05117342266864e-09	17.1361848928876
"ICAM1"	1.53718091041284	7.05871739356339	19.5531797308887	2.54329474909995e-12	3.07998184513451e-10	18.4198135571485
"GPR132"	1.53311163712708	2.22549332585431	9.22003589324695	1.11979583224282e-07	1.99234823422121e-06	8.00082924097093
"HSPA1B"	1.52875623800773	4.30446100217887	16.866847626525	2.26788437804017e-11	1.81396337417757e-09	16.4113936180362
"BCL3"	1.52165512102539	3.24885728034292	13.6818342719411	4.75381508200414e-10	2.10515960422482e-08	13.4191019260445
"MUSTN1"	1.51910411371196	1.03526592861614	6.38396919227725	1.06514123405956e-05	9.38695259838034e-05	3.55413242931313
"RP11-455F5.5"	-1.51480320013635	1.79155025946829	-9.32183136880778	9.68330512808231e-08	1.7518516045744e-06	8.20474620819489
"AC009892.10"	1.51389135673486	1.45318731726796	10.0088094254677	3.73834821968243e-08	7.88507997710741e-07	9.14543475181794
"XRN1"	1.51367059844533	5.69160883379198	11.3232222186178	6.88992976101104e-09	1.8957423432074e-07	10.2963774575295
"RP11-468E2.4"	1.51258612759833	6.24357473293398	30.3724238747798	3.32213105133213e-15	1.43689631122861e-12	25.2611086029074
"RP11-143K11.5"	1.51132700835512	2.09713999152284	10.0266759801845	3.64933315725035e-08	7.71808335048197e-07	9.1425164899093
"CNP"	1.50877712114996	6.437195341321	20.791189566836	1.01732339040111e-12	1.47238951186346e-10	19.4112806705949
"HIST2H2BE"	1.50774582681334	5.52915507379217	16.6372960313278	2.77391826685384e-11	2.15340369060335e-09	16.0667385428534
"MOV10"	1.50740210009581	6.08460217487151	18.3486830214145	6.54090195809254e-12	6.75852745420877e-10	17.5109459444663
"SSB"	1.50234745866193	5.77787001037316	19.8808113472148	1.98542206839076e-12	2.56119446822408e-10	18.7702684000007
"ASCL2"	1.49740483204565	1.71003517781658	8.63520790803069	2.63980712034098e-07	4.07578892942846e-06	7.19045024055298
"UNC93B6"	1.49039059938185	1.53837486672956	9.95236821291091	4.03492308105153e-08	8.39132017393451e-07	9.06903130006086
"OR52K3P"	1.48981768952762	1.48739823042971	9.11088362800511	1.3102951249488e-07	2.28014406787277e-06	7.90435576717167
"SDS"	1.48792145563508	5.9075521728835	16.0491796425727	4.7016795649623e-11	3.32359767618906e-09	15.4778926995372
"FFAR2"	1.48766480729649	1.26489380182218	7.68023934690262	1.16913020187711e-06	1.47520851135037e-05	5.73946638166243
"GNG2"	-1.47708359917914	1.50046841520126	-7.76439168670608	1.02074732043094e-06	1.30823209491084e-05	5.87419113162162
"PRKAR2B"	1.47364236623428	1.94048012588181	10.0170113351135	3.69720328430287e-08	7.80754601033923e-07	9.14018116181395
"RNF19B"	1.47362463461501	4.779337093067	12.4649519069663	1.79208873108993e-09	6.31737892888373e-08	11.838721989764
"MIR3614"	1.46862466921188	1.46874897737851	8.78507142621899	2.11109762826334e-07	3.39185559371335e-06	7.43113147290678
"GCNT4"	1.45881229117014	1.57008270854262	7.97157010336372	7.33625910212169e-07	9.83434371505801e-06	6.17813819232009
"SLC30A4"	1.45736000487723	3.92138993835515	11.224246689886	7.78268033559112e-09	2.10878653476702e-07	10.4627384303464
"RP11-3D23.1"	1.45717364708304	3.26094281493894	13.1323214304101	8.54470014066426e-10	3.38781184641659e-08	12.8237465837832
"PARP12"	1.45668987123527	7.1873419118085	26.2643249028297	3.01701296563278e-14	8.01624847973055e-12	22.9950063438858
"AMDHD1"	-1.45358700994885	2.51341875910855	-9.79165821720633	5.02361303111959e-08	1.00483549640439e-06	8.81919887916968
"TRIM25"	1.4526691250579	7.48719147482115	21.9239034813574	4.59528517810811e-13	7.94037184069447e-11	20.171117345545
"TMEM123"	1.45245563535521	7.86029272857364	21.282424905605	7.17235974831637e-13	1.18224396518082e-10	19.6879130456198
"TNFSF9"	1.45173454334714	2.22523901087032	8.90779688586245	1.76143107902551e-07	2.93056038026282e-06	7.54228335337488
"UBA7"	1.44867149169649	6.77742630315392	22.8547619346983	2.46042642001712e-13	4.76092512273312e-11	20.8561359665091
"RP11-428F8.2"	-1.44784557645555	1.31368032170167	-8.74903274022651	2.22713116459989e-07	3.54945290888158e-06	7.39155458190698
"NUPR1"	1.44569081244808	3.7745108959189	11.0840765823194	9.26200594162872e-09	2.42830971683173e-07	10.3087811515363
"TRAFD1"	1.44150475010329	5.87267700595801	15.7546693433017	6.16376572686472e-11	4.15633929809264e-09	15.199476328601
"CFL1P1"	1.43598564771288	2.62315274294497	11.5244530809163	5.39215487664976e-09	1.51167151360817e-07	11.0213697045818
"IL1RN"	1.4355668585766	9.80673895399687	14.0695051672444	3.18128022374788e-10	1.54313761697983e-08	13.1727579558793
"CDKN2C"	-1.43331082424194	1.36849289065962	-7.14831679557328	2.81672122299092e-06	3.09335417715511e-05	4.86618712891998
"NCOA7"	1.4320884979763	5.12448610812318	16.3014840675859	3.74140974481191e-11	2.75554958898997e-09	15.8032462649283
"TRIM26"	1.43182077587324	2.75007837839437	12.2734541129046	2.23001622189846e-09	7.5187024208781e-08	11.9000845475408
"AGRN"	1.43073924252422	7.20782188266646	28.9217680577764	6.99271034261356e-15	2.44086724547464e-12	24.4881355648189
"N4BP2L1"	1.42949954195599	4.40870634889185	14.1234995305901	3.01047957856581e-10	1.48045738833228e-08	13.7437614154388
"FFAR4"	-1.4266290478349	2.60596025818531	-10.3076345663894	2.50869666061781e-08	5.54780347233767e-07	9.50964589855443
"CFLAR-AS1"	1.42582966597185	3.47486313721341	10.6347945261905	1.63729228619782e-08	3.88627697051915e-07	9.77371304464643
"ZNF107"	1.42488218975553	2.77293296138436	10.1692039223066	3.01452512065062e-08	6.54446051192956e-07	9.26039644183693
"C5ORF56"	1.4247493211012	4.34191108653464	15.0331251892155	1.22014201872991e-10	7.07523394704555e-09	14.6830592070078
"AMPD3"	1.42366548035676	7.08950253122278	27.3609496428368	1.62327643750701e-14	4.99120331348434e-12	23.6330330592762
"TNFRSF10D"	-1.42335943972513	4.19265755501901	-17.5590488381477	1.25378217536891e-11	1.11043931770733e-09	17.0544739660014
"C17ORF67"	1.41912976705019	2.21482728479324	9.8834965178257	4.43081556061111e-08	9.03520946277194e-07	8.93715084760939
"RP11-350G8.5"	1.41861449178537	1.83733513526593	9.13929543777317	1.25763197818248e-07	2.20357918066974e-06	7.92277626337782
"RP5-858L17.1"	1.41353313310716	2.73442788574972	10.6164176473469	1.67655826585114e-08	3.93747892462822e-07	9.8620628653642
"C9ORF91"	1.41297705183481	4.31515034367581	15.214746469561	1.02469771411889e-10	6.20464921998113e-09	14.8658049485104
"MIR5193"	1.4129378771044	1.15655408558749	6.31758354760126	1.2001027788713e-05	0.000103709852764403	3.42002731913092
"TMEM150B"	1.41131627566437	4.07881112351558	15.0813475199819	1.16466892279742e-10	6.8653762131257e-09	14.7633475038355
"PSAT1"	1.40851075032911	2.76591792700062	11.72468410782	4.23948085814276e-09	1.25000640063277e-07	11.2510205023219
"MMP7"	1.40229626382325	7.08123223927188	16.5894468528482	2.89376942075256e-11	2.23008152503191e-09	15.8827011565016
"PTGFRN"	-1.39950658857654	2.72857637828179	-8.73175088831285	2.28513738391393e-07	3.61600139630541e-06	7.26494325481239
"RP11-670E13.5"	1.3974222496008	6.40849878044047	19.3670743215776	2.93245613359636e-12	3.4344463217291e-10	18.3167679524
"SLC7A11"	1.39487689851334	5.68327833392039	19.1886312336792	3.36541879101096e-12	3.86523776242432e-10	18.2336304926106
"SHCBP1"	-1.39231559729872	1.9883366350469	-6.83484575352981	4.81359806867366e-06	4.83860377292651e-05	4.27217757976797
"AC002456.2"	1.39000330332808	1.48599781425052	8.83237788976384	1.96836141407102e-07	3.2147495314947e-06	7.49975068294099
"VSIG10L"	1.38868021141551	2.81706144563928	12.0226935250699	2.98198422857188e-09	9.44577993541576e-08	11.60153067702
"RP11-44I10.3"	1.387064303932	4.61826488494494	14.7714030465592	1.57431096670533e-10	8.78554352015306e-09	14.3833520780936
"FAM225A"	1.38346357730661	3.16986808573557	14.4129040675235	2.24654776178494e-10	1.1728165177506e-08	14.1803291999952
"NMI"	1.38192252599865	5.14769501832852	16.4179749962885	3.37046033013685e-11	2.52874225467933e-09	15.9083260877279
"DAPP1"	1.37516073804517	4.32655610767049	11.8865125677425	3.49901719554245e-09	1.08141500199734e-07	11.2191787440761
"NLRC5"	1.36712890772024	6.72559015641297	21.1174040283633	8.05908756620628e-13	1.25849014783863e-10	19.6332610490719
"ADAM8"	1.36470957153672	4.11480809309231	15.1965592700786	1.04268145604464e-10	6.25706758993032e-09	14.8721605155616
"REC8"	1.36241824507767	1.63180388414422	9.26319537415375	1.05273387183246e-07	1.89300690771329e-06	8.1144534389913
"CBR1"	1.3593547325549	6.5312730175226	23.109913432378	2.08194201072425e-13	4.11808129721257e-11	21.0417279393419
"RP11-624G17.3"	1.35842389656279	3.04973574112621	12.5104181328212	1.70213571314013e-09	6.06498788076709e-08	12.1463176942101
"PHACTR4"	1.35827788909474	5.55484275214722	17.0629591204475	1.91310202156271e-11	1.60601987358492e-09	16.4486945638848
"HBG2"	1.35793071915829	5.22751190662156	21.9494905370993	4.51555382747103e-13	7.88096953300385e-11	20.3290253412628
"BLZF1"	1.35528880994258	4.77795525546334	11.9053356304249	3.42223125862486e-09	1.06507973542027e-07	11.1654643607028
"RP11-867G2.8"	1.35227544631304	5.28417090459634	22.6031418103068	2.90604443671289e-13	5.44562137498557e-11	20.7739364559968
"DANCR"	-1.34990933433364	2.36761259428177	-10.5478292285942	1.83212637282101e-08	4.22785245173378e-07	9.83599400144889
"PIWIL4"	1.34990151531446	5.54210459766507	21.6347907968371	5.60773405394687e-13	9.4178190215436e-11	20.0870247587307
"RP11-322D14.2"	1.3492849675577	3.41792443506774	13.593764330647	5.21509081215405e-10	2.27546682936192e-08	13.3085994154767
"HSPA1A"	1.34926628309199	4.42472734739274	10.67092735721	1.56289294542262e-08	3.75981354248831e-07	9.64765800547657
"RP11-17G12.3"	1.34717660363266	2.30338791419849	11.1517227401808	8.51408733803600e-09	2.27579253441016e-07	10.5859966710365
"TNK2"	1.34651595660934	6.21213533113281	21.2093631660619	7.5514406927388e-13	1.22209770192851e-10	19.7341048990124
"RTN4RL2"	1.34471165337593	4.26223637931108	15.4693700777636	8.04714027895989e-11	5.09804951053537e-09	15.1200465785852
"AP000688.14"	1.34422899907142	6.54943774281269	23.1645198259907	2.00928761925845e-13	4.06469752250443e-11	21.077248703706
"CCNA1"	1.34374808233521	4.79469262585742	9.85135780846186	4.62939578480735e-08	9.3757114631559e-07	8.44855164715803
"SPATS2L"	1.34203739113703	5.70586178796563	21.0660854224708	8.3580425999363e-13	1.28267133072471e-10	19.6659983791879
"CTA-384D8.36"	1.34074678286229	4.29615363402622	13.705529975008	4.6372321086459e-10	2.07417100497775e-08	13.3141582115321
"CTC-326K19.6"	1.34000242266979	6.50119741159637	17.2299220289914	1.65744817626256e-11	1.4254054315858e-09	16.5088792807538
"FAM111B"	-1.33886559546818	1.32282846997346	-7.71423899830779	1.10662406947395e-06	1.40414267175876e-05	5.8010469493076
"RP11-317J19.1"	-1.33523211115194	4.71489267049115	-15.461411273629	8.10772335221864e-11	5.11821599702824e-09	15.1222088494272
"RP1-239B22.5"	-1.33500713051655	1.23475344551287	-6.95185165915381	3.93484274637029e-06	4.09637839595813e-05	4.53800951016874
"ME3"	-1.32707943169986	4.81179350799061	-14.1153991211965	3.03547124393172e-10	1.4872340528377e-08	13.7541498958721
"ICAM4"	-1.32696888824751	1.91836350273818	-7.96569984339798	7.40468378003628e-07	9.91252291788378e-06	6.16404117442042
"P2RX1"	-1.32526682897253	4.3550188623442	-13.2520034727874	7.50710690058663e-10	3.05117618822473e-08	12.8854814496957
"ZNF702P"	1.32399375781776	3.33200545476949	11.3194140636092	6.92219582538069e-09	1.8987508487431e-07	10.6807037170621
"ZBED3-AS1"	-1.3239285588237	2.86957463838412	-9.73919086356475	5.39934280712602e-08	1.06208950997191e-06	8.70974310171541
"RP11-761I4.4"	-1.32392284401052	2.78725262895482	-9.6345639218325	6.23993000383949e-08	1.20219950138908e-06	8.57193304688182
"B3GNT7"	1.32150365974553	1.16915232019495	7.60807189367013	1.31440413347185e-06	1.62945838329149e-05	5.63028077789761
"FAM72D"	1.32067965447682	1.30085605308568	7.67292574789545	1.18305359588901e-06	1.49155241600681e-05	5.72435304596842
